ID IMDB;NOM;ANNEE;RATING;URL;LIEU TOURNAGE;GENRES;LANGUE;RESUME;PAYS;
tt0455944;Equalizer;2014;7.2;/title/tt0455944/?ref_=nm_flmg_t_8_act; USA, Massachusetts,Haverhill;Action,Crime,Thriller;English;A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.;United States
tt1272878;2 Guns;2013;6.7;/title/tt1272878/?ref_=nm_flmg_t_9_act; USA, Louisiana,Kenner;Action,Comedy,Thriller;English;Two hardened criminals get into trouble with the US border patrol after meeting with a Mexican drug lord, and then revelations start to unfold.;United States
tt1907668;Flight;2012;7.3;/title/tt1907668/?ref_=nm_flmg_t_10_act; USA, Georgia, 771 Hall Road  Hampton;Drama,Thriller;English;An airline pilot saves almost all his passengers on his malfunctioning airliner which eventually crashed, but an investigation into the accident reveals something troubling.;United States
tt1599348;Sécurité rapprochée;2012;6.7;/title/tt1599348/?ref_=nm_flmg_t_11_act; South Africa, Western Cape,Cape Town;Action,Thriller;English;A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.;South Africa
tt0477080;Unstoppable;2010;6.8;/title/tt0477080/?ref_=nm_flmg_t_12_act; USA, Pennsylvania,Beech Creek;Action,Thriller;English;With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.;United States
tt1037705;Le Livre d'Eli;2010;6.8;/title/tt1037705/?ref_=nm_flmg_t_13_act; USA, New Mexico,Carrizozo;Action,Adventure,Drama;English;A drifter fights his way across a ravaged, post-apocalyptic America while protecting a sacred book that holds the secrets to humanity's salvation.;United States
tt1111422;L'attaque du métro 1 2 3;2009;6.4;/title/tt1111422/?ref_=nm_flmg_t_14_act; Canada, Ontario,Lower Bay Station  Toronto;Action,Crime,Thriller;English;Armed men hijack a New York City subway train, holding the passengers hostage in return for a ransom, and turning an ordinary day's work for dispatcher Walter Garber into a face-off with the mastermind behind the crime.;United States
tt0427309;The Great Debaters;2007;7.5;/title/tt0427309/?ref_=nm_flmg_t_15_act; USA, Texas,Wiley College - 711 Wiley Avenue  Marshall;Biography,Drama,Romance;English;A drama based on the true story of Melvin B. Tolson, a professor at Wiley College Texas. In 1935, he inspired students to form the school's first debate team, which went on to challenge Harvard in the national championship.;United States
tt1727770;Absolutely Anything;2015;6.0;/title/tt1727770/?ref_=nm_flmg_t_1_act;;Comedy,Sci-Fi;English;A group of eccentric aliens confers a human being with the power to do absolutely anything, as an experiment.;United Kingdom
tt2692250;La Nuit au musée : Le Secret des pharaons;2014;6.2;/title/tt2692250/?ref_=nm_flmg_t_2_act; UK, England, Bloomsbury  London;Adventure,Comedy,Family;English;Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it's gone forever.;United Kingdom
tt0910885;Un foutu conte de Noël;2014;5.1;/title/tt0910885/?ref_=nm_flmg_t_3_act; USA, GA,Stone Mountain  Gwinnett County;Comedy,Drama;English;Boyd Mitchler and his family must spend Christmas with his estranged family of misfits. Upon realizing that he left all his son's gifts at home, he hits the road with his dad in an attempt to make the 8-hour round trip before sunrise.;United States
tt1294970;Deuxième chance à Brooklyn;2014;5.7;/title/tt1294970/?ref_=nm_flmg_t_4_act; USA, New York, Brooklyn  New York City;Comedy,Drama;English;A perpetually angry man is informed he has 90 minutes to live and promptly sets out to reconcile with his family and friends in the short time he has left.;United States
tt2624412;Boulevard;2014;5.8;/title/tt2624412/?ref_=nm_flmg_t_5_act; USA, Tennessee,Drake Motel - 420 Murfreesboro Road  Nashville;Drama;English;A devoted husband in a marriage of convenience is forced to confront his secret life.;United States
tt2710104;The Crazy Ones;2013–2014;7.0;/title/tt2710104/?ref_=nm_flmg_t_6_act; USA, Illinois,Chicago;Comedy;English;Out-of-the-box Simon Roberts runs an ad agency with his Type-A daughter Sydney.;United States
tt1839642;The Face of Love;2013;6.2;/title/tt1839642/?ref_=nm_flmg_t_7_act; USA, California,Los Angeles;Drama,Mystery,Romance;English;A widow falls for a guy who bears a striking resemblance to her late husband.;United States
tt1327773;Le majordome;2013;7.2;/title/tt1327773/?ref_=nm_flmg_t_8_act; USA, Louisiana,Houma;Biography,Drama;English;As Cecil Gaines serves eight presidents during his tenure as a butler at the White House, the civil rights movement, Vietnam, and other major events affect this man's life, family, and American society.;United States
tt1931435;Un grand mariage;2013;5.6;/title/tt1931435/?ref_=nm_flmg_t_9_act; USA, Connecticut,Greenwich;Comedy,Drama,Romance;English;A long-divorced couple fakes being married as their family unites for a wedding.;United States
tt1492966;Louie;2012;8.5;/title/tt1492966/?ref_=nm_flmg_t_10_act; USA, New York, Manhattan  New York City;Comedy,Drama;English;The life of Louie C.K., a divorced comedian living in New York with two kids.;United States
tt1703925;Wilfred;2012;7.8;/title/tt1703925/?ref_=nm_flmg_t_11_act; USA,California,;Comedy,Drama,Mystery;English;The story of a depressed man who inexplicably is the only one who can see his neighbor's dog as a full grown man in a dog suit.;United States
tt1402488;Happy Feet 2;2011;5.8;/title/tt1402488/?ref_=nm_flmg_t_12_act; Australia, New South Wales, Moore Park  Sydney;Animation,Adventure,Comedy;English;Mumble's son, Erik, is struggling to realize his talents in the Emperor Penguin world. Meanwhile, Mumble and his family and friends discover a new threat their home -- one that will take everyone working together to save them.;Australia
tt0072562;Saturday Night Live;2010;8.0;/title/tt0072562/?ref_=nm_flmg_t_13_act; USA, New York, Manhattan  New York City;Comedy,Music;English;A famous guest host stars in parodies and sketches created by the cast of this witty show.;United States
tt0976238;Les 2 font la « père »;2009;5.3;/title/tt0976238/?ref_=nm_flmg_t_14_act; USA, New York, Manhattan  New York City;Comedy,Family;English;Two friends and business partners find their lives turned upside down when strange circumstances lead them to be the temporary guardians of seven year-old twins.;United States
tt0206512;Bob l'éponge;2009;8.2;/title/tt0206512/?ref_=nm_flmg_t_15_act; USA, California,Burbank;Animation,Action,Comedy;English;The misadventures of a talking sea sponge who works at a fast food restaurant, attends a boating school, and lives in an underwater pineapple.;United States
tt14555174;Assassin;2023;3.2;/title/tt14555174/?ref_=nm_flmg_t_1_act; USA, Alabama,Bessemer;Action,Crime,Thriller;English;A man dies as part of an experimental military program. A former black-ops soldier takes his place to find who killed him.;United States
tt22394702;Detective Knight: Independence;2023;3.4;/title/tt22394702/?ref_=nm_flmg_t_2_act;;Action,Crime,Thriller;English;Detective James Knight's last-minute assignment to the Independence Day shift turns into a race against time to stop an unbalanced EMT worker who's posing as a cop.;United States
tt22394694;Detective Knight: Redemption;2022;4.0;/title/tt22394694/?ref_=nm_flmg_t_3_act;;Action,Thriller;English;In custody in New York, Detective James Knight finds himself in the middle of a jailbreak led by The Christmas Bomber, a brutal fanatic whose Santa Claus disciples are terrorizing the city. With the promised return of his badge in exchange for taking out the terrorists, the steely-eyed Knight doles out mercy for the just...and merciless justice for all the rest.;United States
tt14656632;Paradise City;2022;3.6;/title/tt14656632/?ref_=nm_flmg_t_4_act; USA, Hawaii,Wailuku;Action,Thriller;English;Ryan Swan must carve his way through the Hawaiian crime world to wreak vengeance on the kingpin who murdered his father.;United States
tt21435436;Detective Knight: Rogue;2022;3.8;/title/tt21435436/?ref_=nm_flmg_t_5_act; USA, New Mexico,Las Cruces;Action,Thriller;English;As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight's partner in a shootout following a heist.;United States
tt16527290;Wire Room;2022;3.6;/title/tt16527290/?ref_=nm_flmg_t_6_act; USA,Alabama,;Action,Thriller;English;While on wire room duty, a federal agent listens in as the target is attacked in his home by a hit squad. Without burning the wire, he must protect the investigation and the target's life from the confines of a room fifty miles away.;United States
tt15837458;Wrong Place;2022;3.5;/title/tt15837458/?ref_=nm_flmg_t_7_act; USA, Alabama,Pelham;Action,Crime,Thriller;English;A methamphetamines cook hunts down the former Police chief of a small town in order to silence him before he can deliver eyewitness testimony against his family, but ultimately finds himself up against more than he had bargained for.;United States
tt14686544;White Elephant;2022;4.4;/title/tt14686544/?ref_=nm_flmg_t_8_act; USA, Georgia,Tifton;Action,Thriller;English;An ex-marine enforcer must battle his conscience and code of honor when he is forced to do things for the mob.;United States
tt14849038;Vendetta;2022;3.7;/title/tt14849038/?ref_=nm_flmg_t_9_act; Georgia,Eatonton,;Action,Thriller;English;When his daughter is brutally murdered and legal justice seems unlikely, William Duncan takes the law into his own hands and sets out on a quest for retribution.;United States
tt15391770;Corrective Measures;2022;4.4;/title/tt15391770/?ref_=nm_flmg_t_10_act; Canada, British Columbia,Vancouver;Action,Sci-Fi;English;In the world's most dangerous maximum security prison filled with supervillain inmates and corrupt staff, tensions rise leading to anarchy and destruction.;United States
tt14577304;Fortress: Sniper's Eye;2022;2.9;/title/tt14577304/?ref_=nm_flmg_t_11_act;;Action,Thriller;English;Story revolves around a top-secret resort for retired U.S. intelligence officers.;United States
tt14412366;A Day to Die;2022;3.5;/title/tt14412366/?ref_=nm_flmg_t_12_act; USA, Mississippi,Jackson;Action,Crime,Drama;English;Connor Connolly has one day to pay reparations to Tyrone Pettis. He is forced to ask his old military ops crew, led by Brice Mason, to come together to get him two million dollars before he loses everyone he loves in the process.;United States
tt14174168;Gasoline Alley;2022;3.9;/title/tt14174168/?ref_=nm_flmg_t_13_act; USA, Georgia,Tifton;Action,Thriller;English;A man implicated in the triple homicide of three Hollywood starlets begins his own investigation. Needing assistance, he enlists the two detectives on his tail in order to expose a conspiracy more explosive than any of them imagined.;United States
tt13496236;American Siege;2021;3.4;/title/tt13496236/?ref_=nm_flmg_t_14_act; USA, Georgia,Fitzgerald;Action,Thriller;English;An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage.;Canada
tt14577300;Fortress;2021;3.2;/title/tt14577300/?ref_=nm_flmg_t_15_act;;Action,Thriller;English;A group of criminals led by Robert's former nemesis - Balzary who hellbent on revenge, forces a retired CIA Agent and his estranged son into a high-tech bunker. Will the thick walls and defenses be powerful enough against Balzary's forces.;United States
tt16280138;Magic Mike: Dernière danse;2023;5.2;/title/tt16280138/?ref_=nm_flmg_t_1_act;;Comedy,Drama;English;Mike takes to the stage again, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. Mike heads to London with a wealthy socialite who lures him with an offer he can't refuse.;United States
tt11252248;Dog;2022;6.5;/title/tt11252248/?ref_=nm_flmg_t_4_act; USA, California,Santa Clarita;Comedy,Drama;English;Two former Army Rangers are paired against their will on the road trip of a lifetime. Briggs (Channing Tatum) and Lulu (a Belgian Malinois) race down the Pacific Coast to get to a fellow soldier's funeral on time.;United States
tt12614214;The Afterparty;2022;7.3;/title/tt12614214/?ref_=nm_flmg_t_5_act; USA, California,Monrovia High School - 845 W. Colorado Boulevard  Monrovia;Comedy,Crime,Mystery;English;When a high school reunion's afterparty ends in a death, everyone is a suspect. A detective grills the former classmates one by one, uncovering potential motives as each tells their version of the story - culminating in the shocking truth.;United States
tt6264654;Free Guy;2021;7.1;/title/tt6264654/?ref_=nm_flmg_t_6_act; USA, Massachusetts,Worcester;Action,Adventure,Comedy;English;When Guy, a bank teller, learns that he is a non-player character in a bloodthirsty, open-world video game, he goes on to become the hero of the story and takes the responsibility of saving the world.;United States
tt6733874;America: Le film;2021;5.6;/title/tt6733874/?ref_=nm_flmg_t_7_act;;Animation,Action,Adventure;English;A chainsaw-wielding George Washington teams with beer-loving bro Sam Adams to take down the Brits in a tongue-in-cheek riff on the American Revolution.;Brazil
tt6182908;Yéti & Compagnie;2018;6.6;/title/tt6182908/?ref_=nm_flmg_t_9_act;;Animation,Adventure,Comedy;English;High up on a mountain peak surrounded by clouds, a secret Yeti society lives in peace and harmony. One day, a Yeti witnesses an airplane crash; Inside lies "Smallfoot", a legendary creature that will rock the society to its core.;United States
tt7699354;P!nk: Beautiful Trauma;2017;7.6;/title/tt7699354/?ref_=nm_flmg_t_10_act;;Short,Comedy,Music;English;"Beautiful Trauma" is a song by American singer-songwriter Pink. The song was written by Pink and Jack Antonoff, with production handled by Antonoff. On November 21, 2017, a music video for the song was premiered featuring actor and dancer Channing Tatum. The video features Pink and Tatum as Fred and Ginger Hart. Throughout the video, Pink vacuums, irons a shirt and s... Read all;United States
tt4649466;Kingsman: Le cercle d'or;2017;6.7;/title/tt4649466/?ref_=nm_flmg_t_11_act; Italy, Valle d'Aosta,Courmayeur  Aosta;Action,Adventure,Comedy;English;After the Kingsman's headquarters is destroyed and the world is held hostage, an allied spy organization in the United States is discovered. These two elite secret agencies must band together to defeat a common enemy.;United Kingdom
tt5439796;Logan Lucky;2017;7.0;/title/tt5439796/?ref_=nm_flmg_t_12_act; USA, Georgia,Douglasville;Action,Comedy,Crime;English;Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.;United States
tt5834198;Comrade Detective;2017;7.2;/title/tt5834198/?ref_=nm_flmg_t_13_act; Romania,Bucharest,;Action,Comedy,Crime;English;Parody comedy designed to resemble a non-existent gritty 1980's Cold War Romanian police show that promoted Communist ideals. The action-packed and blood-soaked first season finds Detectives Gregor Anghel and Joseph Baciu investigating the murder of fellow officer Nikita Ionescu and, in the process, unraveling a subversive plot to destroy their country that is fueled ... Read all;United States
tt4116284;Lego Batman, le film;2017;7.3;/title/tt4116284/?ref_=nm_flmg_t_14_act; Australia, New South Wales, Moore Park  Sydney;Animation,Action,Adventure;English;A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.;United States
tt3532050;Idiotsitter;2016;6.4;/title/tt3532050/?ref_=nm_flmg_t_15_act;;Comedy;English;A straight-and-narrow young woman is hired to babysit a mega-rich woman child who has been left alone in her daddy's mansion under house arrest.;United States
tt14813150;Manodrome;2023;5.4;/title/tt14813150/?ref_=nm_flmg_t_1_act; USA, New York,Syracuse;Drama,Thriller;English;Conflicted about his girlfriend's pregnancy, Ralphie's life spirals out of control when he meets a mysterious family of men.;United Kingdom
tt11527058;Anatomie d'un divorce;2022;7.7;/title/tt11527058/?ref_=nm_flmg_t_2_act; USA, New York,New York City;Drama;English;Toby Fleishman knew what to expect when he and his wife of almost 15 years separated: weekends and every other holiday with the kids, some residual bitterness, and the occasional moment of tension in their co-parenting negotiations.;United States
tt12361974;Zack Snyder's Justice League;2021;7.9;/title/tt12361974/?ref_=nm_flmg_t_3_act; Iceland,Djúpavík,;Action,Adventure,Fantasy;English;Determined to ensure that Superman's ultimate sacrifice wasn't in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.;United States
tt11433048;Wild Indian;2021;5.8;/title/tt11433048/?ref_=nm_flmg_t_4_act; USA,Oklahoma,;Crime,Drama,Mystery;English;Two men learn to confront a traumatic secret they share involving the savage murder of a schoolmate.;United States
tt6914122;Résistance;2020;6.5;/title/tt6914122/?ref_=nm_flmg_t_5_act; Czech Republic,Prague,;Biography,Drama,History;English;The story of mime Marcel Marceau as he works with a group of Jewish boy scouts and the French Resistance to save the lives of ten thousand orphans during World War II.;United Kingdom
tt1560220;Retour à Zombieland;2019;6.7;/title/tt1560220/?ref_=nm_flmg_t_6_act; USA, Georgia,Macon;Action,Comedy,Horror;English;Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.;United States
tt8368406;Vivarium;2019;5.9;/title/tt8368406/?ref_=nm_flmg_t_7_act; Ireland, County Wicklow,Ardmore Studios  Bray;Horror,Mystery,Sci-Fi;English;A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.;Ireland
tt7339248;The Art of Self-Defense;2019;6.6;/title/tt7339248/?ref_=nm_flmg_t_8_act; USA, Kentucky,Louisville;Action,Comedy,Crime;English;After being attacked on the street, a young man enlists at a local dojo, led by a charismatic and mysterious sensei, in an effort to learn how to defend himself from future threats.;United States
tt8710432;Zigosani u reketu;2018;7.9;/title/tt8710432/?ref_=nm_flmg_t_9_act; Serbia,Belgrade,;Comedy,Drama,Romance;Serbian;Two best friends and former basketball players are trying to re-establish their once successful basketball club. "Zigosani u reketu" is a nostalgic and romantic comedy about second chances, and about friendship between a Serb and a Croat.;Serbia
tt6866224;The Hummingbird Project;2018;6.2;/title/tt6866224/?ref_=nm_flmg_t_10_act; USA, New York,New York City;Drama,Thriller;English;A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.;Canada
tt0974015;Justice League;2017;6.1;/title/tt0974015/?ref_=nm_flmg_t_11_act; Iceland, Westfjords,Djúpavík;Action,Adventure,Fantasy;English;Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy.;United States
tt6817212;Rio: Match 3 Party;2017;6.4;/title/tt6817212/?ref_=nm_flmg_t_12_act;;;English;An amazing party is happening in Rio at Carnival time. Blu (Jesse Eisenberg) and his friends Nico, Jewel, Tiny, and Pedro are ready to party. Unlock gorgeous Brazilian landscapes and prizes with your favorite characters from the hit Movie Rio.;United States
tt3110958;Insaisissables 2;2016;6.4;/title/tt3110958/?ref_=nm_flmg_t_13_act; China,Macau,;Action,Adventure,Comedy;English;The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.;United States
tt4513674;Café Society;2016;6.6;/title/tt4513674/?ref_=nm_flmg_t_14_act; USA, California,Pasadena;Comedy,Drama,Romance;English;In the 1930s, a Bronx native moves to Hollywood and falls in love with a young woman who is seeing a married man.;United States
tt2975590;Batman v Superman: L'Aube de la Justice;2016;6.5;/title/tt2975590/?ref_=nm_flmg_t_15_act; USA, Michigan,Detroit;Action,Adventure,Sci-Fi;English;Batman is manipulated by Lex Luthor to fear Superman. Superman´s existence is meanwhile dividing the world and he is framed for murder during an international crisis. The heroes clash and force the neutral Wonder Woman to reemerge.;United States
